count, author, comment, isLiked?
864,JEFF FRANK,@ADARSH Tiwari Yeah but it has extra apps that run in the background   take up your space and can't be uninstalled,False
865,Hamza Hatim,Android 11 exist Me witch android 9: hold up 😫😫😫,False
866,- Eugest-,When u use bubbles with an android 10 samsung phone,False
867,MD. Faraz Ahmad,Best part is Security patch Update via Google play store..Awesome 👌🏻🥰😇,False
868,Kalavathi Devadiga,The screen recording must support recording of internal sound,False
869,Brian Dijkshoorn,Watching this on Android 11 with my Pixel!,False
870,M Abubakr Fayaz,You know an OS is great when it's competitor copies it's 8 year old features,False
871,RainForDays,This would be great if I didn't buy the 5G version of the OnePlus 7 Pro,False
872,simple man,Nice for me: 1. wireless android auto2. Privacy - permissions,False
873,Electron,Gotta love features that aren't stolen from other companies,False
874,Ean Elijah De Guzman,Why is this in my recommended all of a sudden?,False
875,Saurabh Kulkarni,Firstly fix the issue of wifi short range connection in Android 10 which was not the issue in Android 9😏😏,False
876,ahmed4363,Can someone tell my why I can't update my Samsung Galaxy s3 to android 10Please tell me,False
877,Rayhant Aji Chatulistiwa,i hope my OPPO get an 11 next year.,False
878,Gibran Ferrer,Is it here already? :o,False
879,Smooth G,Samsung phones already had most of these features since android 8,False
880,William Swink,Am I missing something? I thought screen record was already a standard Android feature.,False
881,wLaw,Here I am  with Android 9 in red magic 3,False
882,LOADING,Apayum 😂 pubg render ava pothu poga daa 😁 daiiiii😭😭🔥🔥🔥😕😕,False
883,Swag Chickenzz,Huawei be like: -_-And i litrally using Huawei,False
884,Mr Shanab,Love the auto reset and one time permissions 😊👍,False
885,Renz Alfred Villegas,Same thoughts here especially on the media controls. It was already integrated via Smarthings app.,False
886,GenesisGems,Alot of manufacturers completely shit on stock android,False
887,Хочу погладить Манула,Lol it's already realized on ColorOS (UI from oppo),False
888,Assassin Master16,Tbf it sucks for s9 users since I don't think Samsung supports them for 3 years whilst Samsung will support the S10 series for 3 years and above which is pretty good. However if you have a s9 I would wait for next year for the 21 since that is supposed to be really good although if you want a AMD+Exynos then wait till 2022,False
889,Alvin Lenin,@Assassin Master16 I'm on note 8 rn 😂. Only reason y I don't wanna buy another Samsung is  they don't sell Snapdragon version in Australia.,False
890,Assassin Master16,@Alvin Lenin ah right wait for next year and see how much of a performance gap there is between the exynos and the Snapdragon then if there is a 1 second difference then the Exynos is worth it however if you are into gaming on your phone then wait till 2022 because hopefully the AMD partnership should come into play.,False
891,Alvin Lenin,@Assassin Master16 yeh tru  so far my note 8 runs fine  even tho im a heavy user   expect battery life,False
892,Abhay Agarwal,Stuck on 7 because of Lenovo,False
893,trend gamerz,Yeah,False
894,Simple__ Ryan,But the bloatware 😒😒😒,False
895,P. Nazaryan,@Simple__ Ryan Already removed most of the Google bloatware 😉,False
896,Assassin Master16,Yea Samsung has beaten Google to the punch with most of these features. I mean quick share was already around before nearby sharing so it's not the first time Samsung has beaten Google to the punch with things.,False
897,Simple__ Ryan,@P. Nazaryan Google bloatware or Samsung. Everyone knows that Samsung bloatware is worse glitchy and bad  that's why I froze them all,False
898,Fred-Mox,Desde que Google anunció que los Android siguientes no tendrán nombre de postre como código de desarrollo  empezando por el 10.. ya se puso turro 😒 debe haber originalidad para llamar la atención de los usuarios.,False
899,Noseporque Esminombre,@Fred-Mox Ollé si no había notado eso buen dato  pues ya ni modos pero si me gustaba el nombre que le ponían en vez de simples números o el complemento.,False
900,Arabian Boy,english you F*****k ?,False
901,Adrian -,@Arabian Boy It's Spanish  the second most spoken language in the world after Chinese by number of native speaking people.,False
902,ADARSH Tiwari,@JEFF FRANK nokia and motorola provides android one not stock android.Its meant for low end hardware and has less features,False
903,JEFF FRANK,@ADARSH Tiwari Yeah Android one in nokia is pretty close to the stock versionAnd I also mentioned that I'm not sure of it btw,False
904,INムCheese567 codm,@vancevoj isn't oneplus meant to be a flagship killer back then. They didn't spend in marketing at all back then. Now? It's filled with 1000 usd flagships and spend majority of the time on marketing. Not saying it's a terrible phone  it's not the same anymore,False
905,INムCheese567 codm,@ADARSH Tiwari oneplus should stick in the high end mid range market now  like the 7 pro,False
906,vancevoj,@INムCheese567 codm Yeah  that isn't there slogan anymore..... If you don't like their vision  their products  you don't have to use them! Yet  I do!,False
907,Anonymous Everywhere,I'm still stuck at Android 9 with my note 8  but it's alright.,False
908,Stefanutz,I realy want this version of android now i have android 10,False
909,Ritesh Bhattacharya,I have android 10,False
910,Yep why,Does the bubbles feature only work when you're texting other Android users?,False
911,Arindam Das,I still have a secondary phone with Android 4.4.4 kitkat,False
912,MattyRam13,Hi android  do Motorola one is available to Android 11?,False
913,Wicked Hero,i wish there is virtual volume control  hide gesture hint and remove gesture black bar though.,False
914,DAir,I like this update especially the new emojis design Great job Google 👍,False
915,ruby2007tc,Add android 11 in Sony Xperia please:v,False
916,Abdur Rehman Zubair,When will it come to my OnePlus 8,False
917,Adithyan N A,These features are too awesome. Thank you Android.,False
918,Hans Diamante,how much of the internal storage is this gonna take tho? imagine getting a 32gb phone with android taking 20gb or something,False
919,Tommy,Release the final build already  please! My Pixel 4 XL is ready to graduate from 11 Beta 3.EDIT: IT'S RELEASING TODAY!!!,False
920,Tmath,Google just straightup lifted features from iOS and Facebook Messengers wow,False
921,Narwhal,Bold Of You To Assume My OEM Is ever pushing Android 11 to my device,False
922,Neh Mahesh,One time permissions👏👏👏....Great work Android,False
923,Mark Adam,Please  enable apps network restrictions available for all android devices. I mean we can manually restrict the app from using any internet or network.,False
924,Yashwanth R,We ❤️ Android. Guys do you agree with me?,False
925,Ztro boy,Stuck on android 4 😭,False
926,Andy Abat Tang,Just got it on my Pixel 2!! Love it.,False
927,Austrin Ivander Fanly,that's from your ui  not a stock feature.,False
928,William Swink,@Austrin Ivander Fanly https://www.programmableweb.com/news/android-50-lollipop-introduces-native-screen-recording/elsewhere-web/2014/11/14This is what I'm thinking of  they released native support forever ago. Guess they finally built a full scale app/tool,False
929,Austrin Ivander Fanly,@William Swink it couldn't record internal sound  but in android 11 it now can without needing a built in screen recorder from the phone manufacturer's ui.,False
930,ssdjmk music productions Com-,Yeah im pretty sure😊,False
931,Dominik Seljan,It is  downloading it right now :),False
932,PsychoGoat,@Dominik Seljan it won't show up on my supported samsung am I doing something wrong?,False
933,mj,@PsychoGoat only pixels for now,False
934,Settiis,The whole android interface is copied from iOS lol,False
935,Jax,@Settiis bruh what,False
936,Jason Jordan,@Settiis shut up android looks nothing like IOS,False
937,Nick Ryan,@Settiis android looks nothing like ios at all,False
938,Radplay,@Settiis Have you ever even USED a modern android device?,False
939,Settiis,@Dibyadarshan lol  I bet I know more about tech than you buddy.,False
940,Settiis,@Radplay Yes  android has made it's user interface minimalistic  mimicing iOS. It's a fact  I'm sorry you android fans are so easily butthurt.,False
941,Settiis,@Dibyadarshan The fact you use android doesn't make you a tech wizard  even if you think so in your small bubble. There's more to consider than specs  but that probably goes over your head by miles.,False
942,Settiis,@Dibyadarshan I'm just stating things how they are. When did I say I'm a tech wizard?😂 I didn't. Trouble reading? By the way  I didn't talk about features  what I meant was  the minimalistic user interface android has blatantly copied. I wrote that btw  but I guess you missed it. How can you say I'm insecure when a simple fact makes you cry like that?😂 I didn't even say one OS is better than another  geez  grow some hair.,False
943,Electron,@Settiis if the interface is copied then how come iOS has stolen the app drawer and widgets  it doesn't take a genius to know that android is nothing like iOS  and is far more special in its own way  and if you want to talk trash to all these people then at least do it with good points instead of insulting them  no using android doesn't make you a tech wizard  but it does help understanding of tech  especially compared to iOSs oversimplified interface  and at least androids features that have been copied have been executed according to Google's and androids own design language  the minimalist interface has been on Android since android 5  the material ui design is relatively minimal  android has not copied from iOS by any means  at least compared to the amount of times iOS has copied from android  so I'm gonna say it to you  grow some hair instead of trying to make everyone angry like an eight year old  plus on your point about the design  minimalism is not an apple invention  so making an OS minimalist isn't mimicking anyone  Microsoft has done it too. Minimalism is part of a growing culture everywhere  not just in iOS  I'm not some insane Android fanboy  if iOS came up with some original ideas and their phones costed less and had more customization  then maybe I'd switch  but android has so many more opportunities and options to utilize  so before making stupid points again  do research  from more than one side of the picture  as I have done,False
944,TenthStudent,Same,False
945,KENT CARGOPH,Android 10 already supports that,False
946,Yel Sword,That auto permissions resetting is awesome.,False
947,YouTube Traveler,Some features mentioned in this video fortunately already available On galaxy S9+...,False
948,S NR,Things I want Android to do to make it better:1. Make it visually more attractive and colourful (may be by having colorful toggles in the notification shade and colourful notification badges).2. Default messaging app should also work like whatsapp or something ( or they should just buy whatsapp). RCS is....bad.3. Remove useless third parties from play store.4. Add more functionality to google assistant while offline.5. Give google drive a more organized look and make it more usable.6. Get something that works like animoji (Not bitmoji).7. Include commonly used tools like video editor  a better photo editor and a better sharing tool in the UI.PS: Copy if you agree and suggest something else too.,False
949,Clickerz HD,Android 10 Aja Blum Kebeli Udah Ada Yang Baru Lagi Heemmm :((((,False
950,Ythan Mercader,hey can you please add all apps and games into NUMBER ICON when it comes to NOTIFICATIONS !?,False
951,Sy S,Google finally bring native builtin screen recording after jellybean,False
952,Tharuka Wijesinghe,I think my phone is still in android 6.1 and never got an update,False
